acoustic_data,time_to_failure
3,1.4616990691
5,1.461699068
4,1.4616990669
1,1.4616990658
7,1.4616990647
6,1.4616990636
6,1.4616990625
6,1.4616990614
8,1.4616990603
2,1.4616990592
1,1.4616990581
4,1.461699057
5,1.4616990559
7,1.4616990548
7,1.4616990537
4,1.4616990526
8,1.4616990515
6,1.4616990504
7,1.4616990493
6,1.4616990482
8,1.4616990471
7,1.461699046
10,1.4616990449
3,1.4616990438
3,1.4616990427
3,1.4616990416
3,1.4616990405
4,1.4616990394
3,1.4616990383
8,1.4616990372
8,1.4616990361
3,1.461699035
4,1.4616990339
7,1.4616990328
7,1.4616990317
5,1.4616990306
3,1.4616990295
4,1.4616990284
1,1.4616990273
4,1.4616990262
9,1.4616990251
7,1.461699024
8,1.4616990229
5,1.4616990218
2,1.4616990207
6,1.4616990196
7,1.4616990185
5,1.4616990174
10,1.4616990163
7,1.4616990152
8,1.4616990141
7,1.461699013
3,1.4616990119
5,1.4616990108
3,1.4616990097
2,1.4616990086
-3,1.4616990075
-3,1.4616990064
-1,1.4616990053
-5,1.4616990042
4,1.4616990031
8,1.461699002
4,1.4616990009
7,1.4616989998
9,1.4616989987
7,1.4616989976
8,1.4616989965
6,1.4616989954
6,1.4616989943
9,1.4616989932
8,1.4616989921
6,1.461698991
4,1.4616989899
2,1.4616989888
-1,1.4616989877
-3,1.4616989866
2,1.4616989855
11,1.4616989844
8,1.4616989833
7,1.4616989822
6,1.4616989811
6,1.46169898
2,1.4616989789
4,1.4616989778
9,1.4616989767
5,1.4616989756
7,1.4616989745
11,1.4616989734
10,1.4616989723
7,1.4616989712
3,1.4616989701
6,1.461698969
3,1.4616989679
-1,1.4616989668
5,1.4616989657
8,1.4616989646
7,1.4616989635
5,1.4616989624
4,1.4616989613
2,1.4616989602
2,1.4616989591
2,1.461698958
-2,1.4616989569
0,1.4616989558
3,1.4616989547
2,1.4616989536
4,1.4616989525
5,1.4616989514
8,1.4616989503
7,1.4616989492
9,1.4616989481
11,1.461698947
9,1.4616989459
7,1.4616989448
8,1.4616989437
7,1.4616989426
5,1.4616989415
1,1.4616989404
5,1.4616989393
1,1.4616989382
2,1.4616989371
7,1.461698936
6,1.4616989349
5,1.4616989338
7,1.4616989327
6,1.4616989316
6,1.4616989305
1,1.4616989294
8,1.4616989283
8,1.4616989272
6,1.4616989261
3,1.461698925
0,1.4616989239
0,1.4616989228
1,1.4616989217
2,1.4616989206
7,1.4616989195
8,1.4616989184
6,1.4616989173
5,1.4616989162
6,1.4616989151
8,1.461698914
4,1.4616989129
5,1.4616989118
4,1.4616989107
6,1.4616989096
3,1.4616989085
4,1.4616989074
1,1.4616989063
2,1.4616989052
8,1.4616989041
8,1.461698903
8,1.4616989019
3,1.4616989008
4,1.4616988997
8,1.4616988986
10,1.4616988975
4,1.4616988964
6,1.4616988953
0,1.4616988942
2,1.4616988931
7,1.461698892
6,1.4616988909
2,1.4616988898
3,1.4616988887
-1,1.4616988876
-2,1.4616988865
1,1.4616988854
2,1.4616988843
7,1.4616988832
9,1.4616988821
5,1.461698881
8,1.4616988799
11,1.4616988788
8,1.4616988777
8,1.4616988766
3,1.4616988755
5,1.4616988744
6,1.4616988733
6,1.4616988722
5,1.4616988711
3,1.46169887
2,1.4616988689
5,1.4616988678
9,1.4616988667
3,1.4616988656
5,1.4616988645
1,1.4616988634
2,1.4616988623
5,1.4616988612
4,1.4616988601
5,1.461698859
6,1.4616988579
5,1.4616988568
8,1.4616988557
5,1.4616988546
3,1.4616988535
3,1.4616988524
2,1.4616988513
4,1.4616988502
4,1.4616988491
5,1.461698848
5,1.4616988469
6,1.4616988458
7,1.4616988447
6,1.4616988436
8,1.4616988425
11,1.4616988414
14,1.4616988403
5,1.4616988392
-1,1.4616988381
1,1.461698837
-1,1.4616988359
4,1.4616988348
4,1.4616988337
4,1.4616988326
2,1.4616988315
-2,1.4616988304
3,1.4616988293
5,1.4616988282
9,1.4616988271
8,1.461698826
11,1.4616988249
6,1.4616988238
11,1.4616988227
7,1.4616988216
5,1.4616988205
7,1.4616988194
7,1.4616988183
7,1.4616988172
8,1.4616988161
7,1.461698815
6,1.4616988139
3,1.4616988128
5,1.4616988117
6,1.4616988106
7,1.4616988095
6,1.4616988084
8,1.4616988073
5,1.4616988062
2,1.4616988051
3,1.461698804
-1,1.4616988029
5,1.4616988018
8,1.4616988007
5,1.4616987996
4,1.4616987985
3,1.4616987974
6,1.4616987963
8,1.4616987952
4,1.4616987941
4,1.461698793
6,1.4616987919
4,1.4616987908
7,1.4616987897
8,1.4616987886
1,1.4616987875
5,1.4616987864
0,1.4616987853
6,1.4616987842
5,1.4616987831
9,1.461698782
4,1.4616987809
6,1.4616987798
8,1.4616987787
4,1.4616987776
7,1.4616987765
8,1.4616987754
6,1.4616987743
6,1.4616987732
7,1.4616987721
5,1.461698771
1,1.4616987699
3,1.4616987688
5,1.4616987677
3,1.4616987666
3,1.4616987655
8,1.4616987644
0,1.4616987633
-1,1.4616987622
2,1.4616987611
8,1.46169876
11,1.4616987589
4,1.4616987578
5,1.4616987567
7,1.4616987556
8,1.4616987545
13,1.4616987534
9,1.4616987523
7,1.4616987512
7,1.4616987501
2,1.461698749
3,1.4616987479
4,1.4616987468
6,1.4616987457
7,1.4616987446
9,1.4616987435
12,1.4616987424
10,1.4616987413
8,1.4616987402
6,1.4616987391
2,1.461698738
-2,1.4616987369
0,1.4616987358
4,1.4616987347
3,1.4616987336
1,1.4616987325
6,1.4616987314
5,1.4616987303
3,1.4616987292
3,1.4616987281
3,1.461698727
5,1.4616987259
7,1.4616987248
5,1.4616987237
7,1.4616987226
1,1.4616987215
6,1.4616987204
4,1.4616987193
0,1.4616987182
5,1.4616987171
2,1.461698716
-1,1.4616987149
-2,1.4616987138
2,1.4616987127
0,1.4616987116
5,1.4616987105
5,1.4616987094
5,1.4616987083
4,1.4616987072
3,1.4616987061
3,1.461698705
5,1.4616987039
5,1.4616987028
5,1.4616987017
9,1.4616987006
6,1.4616986995
8,1.4616986984
9,1.4616986973
5,1.4616986962
8,1.4616986951
3,1.461698694
0,1.4616986929
-1,1.4616986918
7,1.4616986907
9,1.4616986896
11,1.4616986885
10,1.4616986874
3,1.4616986863
-3,1.4616986852
0,1.4616986841
6,1.461698683
5,1.4616986819
6,1.4616986808
7,1.4616986797
8,1.4616986786
9,1.4616986775
8,1.4616986764
9,1.4616986753
5,1.4616986742
3,1.4616986731
6,1.461698672
7,1.4616986709
5,1.4616986698
1,1.4616986687
7,1.4616986676
5,1.4616986665
-1,1.4616986654
0,1.4616986643
5,1.4616986632
4,1.4616986621
4,1.461698661
7,1.4616986599
6,1.4616986588
1,1.4616986577
9,1.4616986566
8,1.4616986555
3,1.4616986544
9,1.4616986533
8,1.4616986522
5,1.4616986511
7,1.46169865
6,1.4616986489
6,1.4616986478
4,1.4616986467
5,1.4616986456
6,1.4616986445
7,1.4616986434
6,1.4616986423
4,1.4616986412
7,1.4616986401
4,1.461698639
1,1.4616986379
7,1.4616986368
9,1.4616986357
5,1.4616986346
5,1.4616986335
4,1.4616986324
3,1.4616986313
7,1.4616986302
8,1.4616986291
4,1.461698628
4,1.4616986269
6,1.4616986258
8,1.4616986247
9,1.4616986236
4,1.4616986225
10,1.4616986214
7,1.4616986203
6,1.4616986192
7,1.4616986181
-1,1.461698617
1,1.4616986159
3,1.4616986148
6,1.4616986137
3,1.4616986126
0,1.4616986115
2,1.4616986104
2,1.4616986093
2,1.4616986082
7,1.4616986071
4,1.461698606
2,1.4616986049
8,1.4616986038
11,1.4616986027
10,1.4616986016
8,1.4616986005
9,1.4616985994
9,1.4616985983
8,1.4616985972
6,1.4616985961
2,1.461698595
1,1.4616985939
2,1.4616985928
4,1.4616985917
2,1.4616985906
6,1.4616985895
4,1.4616985884
7,1.4616985873
5,1.4616985862
6,1.4616985851
9,1.461698584
7,1.4616985829
8,1.4616985818
13,1.4616985807
6,1.4616985796
7,1.4616985785
3,1.4616985774
2,1.4616985763
5,1.4616985752
1,1.4616985741
3,1.461698573
2,1.4616985719
2,1.4616985708
3,1.4616985697
5,1.4616985686
7,1.4616985675
6,1.4616985664
8,1.4616985653
11,1.4616985642
9,1.4616985631
10,1.461698562
3,1.4616985609
0,1.4616985598
3,1.4616985587
3,1.4616985576
3,1.4616985565
1,1.4616985554
6,1.4616985543
11,1.4616985532
8,1.4616985521
7,1.461698551
7,1.4616985499
5,1.4616985488
2,1.4616985477
2,1.4616985466
8,1.4616985455
8,1.4616985444
8,1.4616985433
6,1.4616985422
7,1.4616985411
9,1.46169854
3,1.4616985389
4,1.4616985378
2,1.4616985367
4,1.4616985356
6,1.4616985345
4,1.4616985334
6,1.4616985323
5,1.4616985312
8,1.4616985301
6,1.461698529
4,1.4616985279
3,1.4616985268
8,1.4616985257
7,1.4616985246
8,1.4616985235
8,1.4616985224
12,1.4616985213
9,1.4616985202
6,1.4616985191
5,1.461698518
4,1.4616985169
2,1.4616985158
2,1.4616985147
4,1.4616985136
5,1.4616985125
6,1.4616985114
6,1.4616985103
7,1.4616985092
6,1.4616985081
10,1.461698507
9,1.4616985059
9,1.4616985048
9,1.4616985037
8,1.4616985026
3,1.4616985015
5,1.4616985004
8,1.4616984993
5,1.4616984982
5,1.4616984971
1,1.461698496
0,1.4616984949
8,1.4616984938
6,1.4616984927
8,1.4616984916
6,1.4616984905
5,1.4616984894
4,1.4616984883
9,1.4616984872
4,1.4616984861
5,1.461698485
10,1.4616984839
5,1.4616984828
-1,1.4616984817
2,1.4616984806
3,1.4616984795
2,1.4616984784
7,1.4616984773
4,1.4616984762
1,1.4616984751
5,1.461698474
12,1.4616984729
7,1.4616984718
8,1.4616984707
5,1.4616984696
7,1.4616984685
7,1.4616984674
3,1.4616984663
2,1.4616984652
4,1.4616984641
9,1.461698463
8,1.4616984619
12,1.4616984608
6,1.4616984597
4,1.4616984586
2,1.4616984575
4,1.4616984564
9,1.4616984553
6,1.4616984542
4,1.4616984531
6,1.461698452
7,1.4616984509
6,1.4616984498
3,1.4616984487
3,1.4616984476
2,1.4616984465
-3,1.4616984454
2,1.4616984443
2,1.4616984432
3,1.4616984421
9,1.461698441
6,1.4616984399
3,1.4616984388
3,1.4616984377
7,1.4616984366
8,1.4616984355
6,1.4616984344
7,1.4616984333
6,1.4616984322
9,1.4616984311
4,1.46169843
5,1.4616984289
3,1.4616984278
1,1.4616984267
5,1.4616984256
7,1.4616984245
14,1.4616984234
12,1.4616984223
8,1.4616984212
8,1.4616984201
6,1.461698419
4,1.4616984179
0,1.4616984168
0,1.4616984157
-2,1.4616984146
0,1.4616984135
0,1.4616984124
4,1.4616984113
2,1.4616984102
4,1.4616984091
10,1.461698408
6,1.4616984069
6,1.4616984058
3,1.4616984047
2,1.4616984036
4,1.4616984025
5,1.4616984014
3,1.4616984003
4,1.4616983992
9,1.4616983981
10,1.461698397
10,1.4616983959
5,1.4616983948
6,1.4616983937
7,1.4616983926
10,1.4616983915
4,1.4616983904
4,1.4616983893
5,1.4616983882
5,1.4616983871
5,1.461698386
0,1.4616983849
1,1.4616983838
7,1.4616983827
11,1.4616983816
11,1.4616983805
10,1.4616983794
7,1.4616983783
9,1.4616983772
10,1.4616983761
10,1.461698375
8,1.4616983739
5,1.4616983728
-2,1.4616983717
-6,1.4616983706
-6,1.4616983695
-1,1.4616983684
-1,1.4616983673
4,1.4616983662
6,1.4616983651
15,1.461698364
19,1.4616983629
13,1.4616983618
12,1.4616983607
7,1.4616983596
8,1.4616983585
0,1.4616983574
-3,1.4616983563
-2,1.4616983552
-6,1.4616983541
-6,1.461698353
-10,1.4616983519
-2,1.4616983508
-1,1.4616983497
0,1.4616983486
8,1.4616983475
12,1.4616983464
14,1.4616983453
17,1.4616983442
13,1.4616983431
12,1.461698342
10,1.4616983409
9,1.4616983398
5,1.4616983387
4,1.4616983376
-2,1.4616983365
-3,1.4616983354
2,1.4616983343
0,1.4616983332
4,1.4616983321
9,1.461698331
11,1.4616983299
16,1.4616983288
11,1.4616983277
12,1.4616983266
11,1.4616983255
3,1.4616983244
2,1.4616983233
-3,1.4616983222
-5,1.4616983211
-7,1.46169832
-3,1.4616983189
-2,1.4616983178
-1,1.4616983167
0,1.4616983156
1,1.4616983145
2,1.4616983134
8,1.4616983123
11,1.4616983112
10,1.4616983101
11,1.461698309
14,1.4616983079
11,1.4616983068
10,1.4616983057
11,1.4616983046
9,1.4616983035
6,1.4616983024
3,1.4616983013
2,1.4616983002
2,1.4616982991
2,1.461698298
0,1.4616982969
4,1.4616982958
2,1.4616982947
3,1.4616982936
6,1.4616982925
3,1.4616982914
8,1.4616982903
7,1.4616982892
6,1.4616982881
-3,1.461698287
-1,1.4616982859
1,1.4616982848
1,1.4616982837
3,1.4616982826
8,1.4616982815
10,1.4616982804
12,1.4616982793
15,1.4616982782
16,1.4616982771
11,1.461698276
9,1.4616982749
15,1.4616982738
13,1.4616982727
6,1.4616982716
0,1.4616982705
0,1.4616982694
-2,1.4616982683
-7,1.4616982672
-6,1.4616982661
-6,1.461698265
-8,1.4616982639
-4,1.4616982628
0,1.4616982617
0,1.4616982606
3,1.4616982595
2,1.4616982584
7,1.4616982573
11,1.4616982562
11,1.4616982551
12,1.461698254
11,1.4616982529
8,1.4616982518
10,1.4616982507
14,1.4616982496
11,1.4616982485
11,1.4616982474
11,1.4616982463
14,1.4616982452
9,1.4616982441
9,1.461698243
7,1.4616982419
3,1.4616982408
2,1.4616982397
1,1.4616982386
-2,1.4616982375
1,1.4616982364
-1,1.4616982353
3,1.4616982342
4,1.4616982331
7,1.461698232
10,1.4616982309
9,1.4616982298
6,1.4616982287
7,1.4616982276
3,1.4616982265
0,1.4616982254
3,1.4616982243
2,1.4616982232
-1,1.4616982221
0,1.461698221
1,1.4616982199
9,1.4616982188
12,1.4616982177
11,1.4616982166
16,1.4616982155
15,1.4616982144
10,1.4616982133
7,1.4616982122
7,1.4616982111
-1,1.46169821
-5,1.4616982089
-7,1.4616982078
-5,1.4616982067
-2,1.4616982056
-6,1.4616982045
-2,1.4616982034
0,1.4616982023
11,1.4616982012
16,1.4616982001
20,1.461698199
19,1.4616981979
19,1.4616981968
17,1.4616981957
20,1.4616981946
15,1.4616981935
6,1.4616981924
2,1.4616981913
0,1.4616981902
-5,1.4616981891
-7,1.461698188
-9,1.4616981869
-4,1.4616981858
-1,1.4616981847
1,1.4616981836
7,1.4616981825
12,1.4616981814
11,1.4616981803
11,1.4616981792
8,1.4616981781
0,1.461698177
5,1.4616981759
3,1.4616981748
-8,1.4616981737
-6,1.4616981726
-9,1.4616981715
-4,1.4616981704
-3,1.4616981693
-5,1.4616981682
5,1.4616981671
11,1.461698166
13,1.4616981649
12,1.4616981638
15,1.4616981627
17,1.4616981616
14,1.4616981605
12,1.4616981594
9,1.4616981583
6,1.4616981572
5,1.4616981561
1,1.461698155
1,1.4616981539
6,1.4616981528
7,1.4616981517
7,1.4616981506
8,1.4616981495
10,1.4616981484
13,1.4616981473
12,1.4616981462
17,1.4616981451
12,1.461698144
10,1.4616981429
6,1.4616981418
3,1.4616981407
-2,1.4616981396
-3,1.4616981385
-7,1.4616981374
-8,1.4616981363
-7,1.4616981352
-7,1.4616981341
-6,1.461698133
0,1.4616981319
2,1.4616981308
-1,1.4616981297
8,1.4616981286
8,1.4616981275
11,1.4616981264
13,1.4616981253
12,1.4616981242
16,1.4616981231
14,1.461698122
11,1.4616981209
4,1.4616981198
-4,1.4616981187
-4,1.4616981176
3,1.4616981165
-1,1.4616981154
2,1.4616981143
4,1.4616981132
3,1.4616981121
4,1.461698111
2,1.4616981099
8,1.4616981088
10,1.4616981077
13,1.4616981066
14,1.4616981055
13,1.4616981044
16,1.4616981033
12,1.4616981022
15,1.4616981011
17,1.4616981
14,1.4616980989
11,1.4616980978
9,1.4616980967
6,1.4616980956
4,1.4616980945
0,1.4616980934
0,1.4616980923
3,1.4616980912
4,1.4616980901
2,1.461698089
-4,1.4616980879
-3,1.4616980868
-1,1.4616980857
3,1.4616980846
1,1.4616980835
-1,1.4616980824
-3,1.4616980813
-4,1.4616980802
-3,1.4616980791
-2,1.461698078
-4,1.4616980769
-3,1.4616980758
2,1.4616980747
2,1.4616980736
4,1.4616980725
6,1.4616980714
3,1.4616980703
10,1.4616980692
14,1.4616980681
18,1.461698067
19,1.4616980659
13,1.4616980648
17,1.4616980637
9,1.4616980626
5,1.4616980615
8,1.4616980604
1,1.4616980593
2,1.4616980582
0,1.4616980571
-4,1.461698056
2,1.4616980549
7,1.4616980538
10,1.4616980527
5,1.4616980516
4,1.4616980505
12,1.4616980494
16,1.4616980483
6,1.4616980472
5,1.4616980461
0,1.461698045
-3,1.4616980439
1,1.4616980428
2,1.4616980417
-1,1.4616980406
1,1.4616980395
8,1.4616980384
9,1.4616980373
12,1.4616980362
12,1.4616980351
13,1.461698034
13,1.4616980329
10,1.4616980318
2,1.4616980307
-1,1.4616980296
-4,1.4616980285
-4,1.4616980274
-6,1.4616980263
-6,1.4616980252
-5,1.4616980241
-3,1.461698023
-1,1.4616980219
3,1.4616980208
12,1.4616980197
14,1.4616980186
15,1.4616980175
18,1.4616980164
20,1.4616980153
14,1.4616980142
9,1.4616980131
9,1.461698012
4,1.4616980109
-1,1.4616980098
-4,1.4616980087
-1,1.4616980076
1,1.4616980065
5,1.4616980054
5,1.4616980043
4,1.4616980032
4,1.4616980021
6,1.461698001
9,1.4616979999
9,1.4616979988
5,1.4616979977
4,1.4616979966
3,1.4616979955
5,1.4616979944
6,1.4616979933
3,1.4616979922
0,1.4616979911
-2,1.46169799
1,1.4616979889
-4,1.4616979878
1,1.4616979867
7,1.4616979856
6,1.4616979845
12,1.4616979834
12,1.4616979823
6,1.4616979812
6,1.4616979801
2,1.461697979
1,1.4616979779
4,1.4616979768
8,1.4616979757
10,1.4616979746
11,1.4616979735
8,1.4616979724
12,1.4616979713
15,1.4616979702
9,1.4616979691
13,1.461697968
9,1.4616979669
10,1.4616979658
9,1.4616979647
10,1.4616979636
4,1.4616979625
4,1.4616979614
-3,1.4616979603
-12,1.4616979592
-9,1.4616979581
-12,1.461697957
-15,1.4616979559
-4,1.4616979548
-1,1.4616979537
6,1.4616979526
10,1.4616979515
6,1.4616979504
13,1.4616979493
15,1.4616979482
10,1.4616979471
9,1.461697946
13,1.4616979449
12,1.4616979438
12,1.4616979427
13,1.4616979416
9,1.4616979405
2,1.4616979394
-4,1.4616979383
-6,1.4616979372
-3,1.4616979361
-6,1.461697935
-6,1.4616979339
2,1.4616979328
10,1.4616979317
13,1.4616979306
11,1.4616979295
5,1.4616979284
4,1.4616979273
4,1.4616979262
2,1.4616979251
0,1.461697924
3,1.4616979229
5,1.4616979218
1,1.4616979207
11,1.4616979196
10,1.4616979185
12,1.4616979174
16,1.4616979163
15,1.4616979152
15,1.4616979141
15,1.461697913
14,1.4616979119
10,1.4616979108
11,1.4616979097
8,1.4616979086
0,1.4616979075
-6,1.4616979064
-13,1.4616979053
-15,1.4616979042
-14,1.4616979031
-6,1.461697902
-4,1.4616979009
0,1.4616978998
6,1.4616978987
19,1.4616978976
12,1.4616978965
7,1.4616978954
7,1.4616978943
8,1.4616978932
2,1.4616978921
1,1.461697891
-5,1.4616978899
-3,1.4616978888
-2,1.4616978877
-2,1.4616978866
-2,1.4616978855
2,1.4616978844
10,1.4616978833
9,1.4616978822
15,1.4616978811
23,1.46169788
22,1.4616978789
17,1.4616978778
11,1.4616978767
7,1.4616978756
5,1.4616978745
2,1.4616978734
2,1.4616978723
-1,1.4616978712
1,1.4616978701
4,1.461697869
5,1.4616978679
8,1.4616978668
9,1.4616978657
8,1.4616978646
2,1.4616978635
-1,1.4616978624
4,1.4616978613
1,1.4616978602
1,1.4616978591
2,1.461697858
6,1.4616978569
6,1.4616978558
10,1.4616978547
10,1.4616978536
13,1.4616978525
11,1.4616978514
6,1.4616978503
6,1.4616978492
0,1.4616978481
-2,1.461697847
-2,1.4616978459
-2,1.4616978448
-2,1.4616978437
0,1.4616978426
0,1.4616978415
2,1.4616978404
5,1.4616978393
4,1.4616978382
4,1.4616978371
8,1.461697836
11,1.4616978349
6,1.4616978338
3,1.4616978327
1,1.4616978316
-1,1.4616978305
-2,1.4616978294
3,1.4616978283
1,1.4616978272
3,1.4616978261
9,1.461697825
8,1.4616978239
14,1.4616978228
14,1.4616978217
12,1.4616978206
12,1.4616978195
9,1.4616978184
11,1.4616978173
6,1.4616978162
1,1.4616978151
-1,1.461697814
-3,1.4616978129
1,1.4616978118
-2,1.4616978107
0,1.4616978096
5,1.4616978085
2,1.4616978074
4,1.4616978063
8,1.4616978052
7,1.4616978041
3,1.461697803
3,1.4616978019
10,1.4616978008
6,1.4616977997
2,1.4616977986
2,1.4616977975
0,1.4616977964
2,1.4616977953
3,1.4616977942
3,1.4616977931
2,1.461697792
1,1.4616977909
1,1.4616977898
6,1.4616977887
10,1.4616977876
6,1.4616977865
2,1.4616977854
3,1.4616977843
8,1.4616977832
8,1.4616977821
7,1.461697781
4,1.4616977799
3,1.4616977788
4,1.4616977777
3,1.4616977766
4,1.4616977755
8,1.4616977744
6,1.4616977733
3,1.4616977722
3,1.4616977711
2,1.46169777
7,1.4616977689
7,1.4616977678
6,1.4616977667
9,1.4616977656
11,1.4616977645
15,1.4616977634
13,1.4616977623
8,1.4616977612
3,1.4616977601
4,1.461697759
2,1.4616977579
-2,1.4616977568
1,1.4616977557
-1,1.4616977546
2,1.4616977535
0,1.4616977524
0,1.4616977513
7,1.4616977502
11,1.4616977491
9,1.461697748
10,1.4616977469
13,1.4616977458
15,1.4616977447
15,1.4616977436
10,1.4616977425
5,1.4616977414
-1,1.4616977403
-2,1.4616977392
2,1.4616977381
3,1.461697737
-2,1.4616977359
-3,1.4616977348
-5,1.4616977337
-3,1.4616977326
2,1.4616977315
2,1.4616977304
7,1.4616977293
8,1.4616977282
4,1.4616977271
6,1.461697726
9,1.4616977249
7,1.4616977238
3,1.4616977227
5,1.4616977216
16,1.4616977205
11,1.4616977194
4,1.4616977183
8,1.4616977172
5,1.4616977161
-1,1.461697715
5,1.4616977139
7,1.4616977128
5,1.4616977117
7,1.4616977106
1,1.4616977095
4,1.4616977084
12,1.4616977073
6,1.4616977062
4,1.4616977051
1,1.461697704
-2,1.4616977029
5,1.4616977018
4,1.4616977007
4,1.4616976996
5,1.4616976985
4,1.4616976974
5,1.4616976963
-2,1.4616976952
3,1.4616976941
5,1.461697693
4,1.4616976919
4,1.4616976908
9,1.4616976897
13,1.4616976886
10,1.4616976875
15,1.4616976864
17,1.4616976853
9,1.4616976842
8,1.4616976831
4,1.461697682
-1,1.4616976809
5,1.4616976798
5,1.4616976787
-1,1.4616976776
2,1.4616976765
5,1.4616976754
-1,1.4616976743
-2,1.4616976732
3,1.4616976721
2,1.461697671
7,1.4616976699
5,1.4616976688
9,1.4616976677
11,1.4616976666
12,1.4616976655
7,1.4616976644
9,1.4616976633
3,1.4616976622
6,1.4616976611
5,1.46169766
3,1.4616976589
5,1.4616976578
6,1.4616976567
7,1.4616976556
6,1.4616976545
2,1.4616976534
9,1.4616976523
11,1.4616976512
5,1.4616976501
11,1.461697649
13,1.4616976479
11,1.4616976468
11,1.4616976457
3,1.4616976446
3,1.4616976435
1,1.4616976424
-7,1.4616976413
2,1.4616976402
3,1.4616976391
5,1.461697638
3,1.4616976369
4,1.4616976358
8,1.4616976347
7,1.4616976336
8,1.4616976325
13,1.4616976314
9,1.4616976303
7,1.4616976292
9,1.4616976281
7,1.461697627
5,1.4616976259
0,1.4616976248
-6,1.4616976237
-1,1.4616976226
0,1.4616976215
3,1.4616976204
6,1.4616976193
16,1.4616976182
14,1.4616976171
7,1.461697616
5,1.4616976149
2,1.4616976138
3,1.4616976127
0,1.4616976116
1,1.4616976105
0,1.4616976094
2,1.4616976083
4,1.4616976072
8,1.4616976061
3,1.461697605
8,1.4616976039
14,1.4616976028
11,1.4616976017
13,1.4616976006
13,1.4616975995
12,1.4616975984
14,1.4616975973
11,1.4616975962
11,1.4616975951
8,1.461697594
3,1.4616975929
-1,1.4616975918
-2,1.4616975907
4,1.4616975896
1,1.4616975885
3,1.4616975874
5,1.4616975863
5,1.4616975852
10,1.4616975841
6,1.461697583
4,1.4616975819
9,1.4616975808
10,1.4616975797
5,1.4616975786
5,1.4616975775
8,1.4616975764
8,1.4616975753
0,1.4616975742
0,1.4616975731
5,1.461697572
2,1.4616975709
2,1.4616975698
2,1.4616975687
0,1.4616975676
7,1.4616975665
12,1.4616975654
13,1.4616975643
12,1.4616975632
8,1.4616975621
13,1.461697561
15,1.4616975599
6,1.4616975588
1,1.4616975577
3,1.4616975566
1,1.4616975555
-4,1.4616975544
2,1.4616975533
5,1.4616975522
8,1.4616975511
7,1.46169755
14,1.4616975489
12,1.4616975478
8,1.4616975467
7,1.4616975456
8,1.4616975445
6,1.4616975434
4,1.4616975423
1,1.4616975412
1,1.4616975401
1,1.461697539
-4,1.4616975379
-5,1.4616975368
-3,1.4616975357
-1,1.4616975346
3,1.4616975335
7,1.4616975324
11,1.4616975313
10,1.4616975302
12,1.4616975291
11,1.461697528
8,1.4616975269
6,1.4616975258
5,1.4616975247
3,1.4616975236
-1,1.4616975225
-2,1.4616975214
2,1.4616975203
0,1.4616975192
2,1.4616975181
8,1.461697517
7,1.4616975159
4,1.4616975148
3,1.4616975137
7,1.4616975126
8,1.4616975115
9,1.4616975104
